"","alt_c_output"
"184",0.287848556282244
"185",0.287848556282244
"186",1.56631114611252
"187",0.287848556282244
"188",0.287848556282244
"189",1.56631114611252
"190",0.287848556282244
"191",0.287848556282244
"192",1.56631114611252
"193",0.287848556282244
"194",0.287848556282244
"195",1.56631114611252
"196",0.287848556282244
"197",2.8364814774326
"198",0.287848556282244
"199",0.287848556282244
"200",1.56631114611252
"201",3.9657923785558
"202",1.56631114611252
"203",0.287848556282244
"204",1.56631114611252
"205",0.287848556282244
"206",0.287848556282244
"207",1.56631114611252
"208",0.287848556282244
"209",0.287848556282244
"210",0.287848556282244
"211",0.287848556282244
"212",0.287848556282244
"213",0.287848556282244
"214",1.56631114611252
"215",0.287848556282244
"216",0.287848556282244
"217",0.287848556282244
"218",0.287848556282244
"219",1.56631114611252
"220",0.287848556282244
"221",1.56631114611252
"222",0.287848556282244
"223",3.9657923785558
"224",0.287848556282244
"225",0.287848556282244
"226",7.10088687693133
"227",0.287848556282244
"228",1.56631114611252
"229",0.287848556282244
"230",1.56631114611252
"231",0.287848556282244
"232",0.287848556282244
"233",0.287848556282244
"234",1.56631114611252
"235",0.287848556282244
"236",45.3058515835121
"237",0.287848556282244
"238",0.287848556282244
"239",0.287848556282244
"240",0.287848556282244
"241",0.287848556282244
"242",9.11375000471917
"243",3.9657923785558
"244",0.287848556282244
"245",0.287848556282244
"246",0.287848556282244
"247",0.287848556282244
"248",1.56631114611252
"249",1.56631114611252
"250",0.287848556282244
"251",1.56631114611252
"252",0.287848556282244
"253",1.56631114611252
"254",1.56631114611252
"255",2.8364814774326
"256",0.287848556282244
"257",0.287848556282244
"258",1.56631114611252
"259",0.287848556282244
"260",0.287848556282244
"261",1.56631114611252
"262",0.287848556282244
"263",0.287848556282244
"264",1.56631114611252
"265",1.56631114611252
"266",0.287848556282244
"267",1.56631114611252
"268",1.56631114611252
"269",1.56631114611252
"270",1.56631114611252
"271",0.287848556282244
"272",1.56631114611252
"273",0.287848556282244
"274",1.56631114611252
"275",5.18377372738478
"276",0.287848556282244
"277",1.56631114611252
"278",1.56631114611252
"279",0.287848556282244
"280",1.56631114611252
"281",0.287848556282244
"282",5.18377372738478
"283",0.287848556282244
"284",0.287848556282244
"285",3.9657923785558
"286",0.287848556282244
"287",0.287848556282244
"288",0.287848556282244
"289",0.287848556282244
"290",0.287848556282244
"291",0.287848556282244
"292",0.287848556282244
"293",1.56631114611252
"294",0.287848556282244
"295",1.56631114611252
"296",0.287848556282244
"297",0.287848556282244
"298",1.56631114611252
"299",1.56631114611252
"300",0.287848556282244
"301",0.287848556282244
"302",5.18377372738478
"303",0.287848556282244
"304",0.287848556282244
"305",0.287848556282244
"306",0.287848556282244
"307",1.56631114611252
"308",0.287848556282244
"309",0.287848556282244
"310",0.287848556282244
"311",0.287848556282244
"312",0.287848556282244
"313",1.56631114611252
"314",0.287848556282244
"315",1.56631114611252
"316",0.287848556282244
"317",0.287848556282244
"318",1.56631114611252
"319",0.287848556282244
"320",0.287848556282244
"321",0.287848556282244
"322",1.56631114611252
"323",1.56631114611252
"324",-17.6806844908785
"325",1.56631114611252
"326",0.287848556282244
"327",3.9657923785558
"328",1.56631114611252
"329",0.287848556282244
"330",0.287848556282244
"331",1.56631114611252
"332",0.287848556282244
"333",3.9657923785558
"334",1.56631114611252
"335",0.287848556282244
"336",0.287848556282244
"337",1.56631114611252
"338",1.56631114611252
"339",0.287848556282244
"340",0.287848556282244
"341",0.287848556282244
"342",1.56631114611252
"343",1.56631114611252
"344",1.56631114611252
"345",0.287848556282244
"346",0.287848556282244
"347",3.9657923785558
"348",0.287848556282244
"349",0.287848556282244
"350",0.287848556282244
"351",0.287848556282244
"352",0.287848556282244
"353",3.9657923785558
"354",0.287848556282244
"355",1.56631114611252
"356",0.287848556282244
"357",0.287848556282244
"358",0.287848556282244
"359",0.287848556282244
"360",1.56631114611252
"361",3.9657923785558
"362",3.9657923785558
"363",0.287848556282244
"364",3.9657923785558
"365",1.56631114611252
"366",1.56631114611252
"367",0.287848556282244
"368",0.287848556282244
"369",0.287848556282244
"370",0.287848556282244
"371",0.287848556282244
"372",0.287848556282244
"373",0.287848556282244
"374",0.287848556282244
"375",1.56631114611252
"376",0.287848556282244
"377",3.9657923785558
"378",1.56631114611252
"379",0.287848556282244
"380",1.56631114611252
"381",1.56631114611252
"382",1.56631114611252
"383",3.9657923785558
"384",0.287848556282244
"385",0.287848556282244
"386",0.287848556282244
"387",0.287848556282244
"388",0.287848556282244
"389",0.287848556282244
"390",0.287848556282244
"391",0.287848556282244
"392",0.287848556282244
"393",1.56631114611252
"394",0.287848556282244
"395",0.287848556282244
"396",1.56631114611252
"397",0.287848556282244
"398",1.56631114611252
"399",1.56631114611252
"400",0.287848556282244
"401",0.287848556282244
"402",3.9657923785558
"403",0.287848556282244
"404",0.287848556282244
"405",1.56631114611252
"406",0.287848556282244
"407",0.287848556282244
"408",3.9657923785558
"409",0.287848556282244
"410",0.287848556282244
"411",0.287848556282244
"412",0.287848556282244
"413",0.287848556282244
"414",0.287848556282244
"415",1.56631114611252
"416",3.9657923785558
"417",0.287848556282244
"418",1.56631114611252
"419",1.56631114611252
"420",1.56631114611252
"421",0.287848556282244
"422",0.287848556282244
"423",1.56631114611252
"424",2.8364814774326
"425",3.9657923785558
"426",0.287848556282244
"427",0.287848556282244
"428",0.287848556282244
"429",0.287848556282244
"430",0.287848556282244
"431",0.287848556282244
"432",0.287848556282244
"433",1.56631114611252
"434",2.8364814774326
"435",0.287848556282244
"436",0.287848556282244
"437",5.18377372738478
"438",1.56631114611252
"439",0.287848556282244
"440",0.287848556282244
"441",0.287848556282244
"442",1.56631114611252
"443",1.56631114611252
"444",1.56631114611252
"445",0.287848556282244
"446",2.8364814774326
"447",0.287848556282244
"448",1.56631114611252
"449",0.287848556282244
"450",1.56631114611252
"451",3.9657923785558
"452",0.287848556282244
"453",0.287848556282244
"454",0.287848556282244
"455",1.56631114611252
"456",0.287848556282244
"457",0.287848556282244
"458",2.8364814774326
"459",0.287848556282244
"460",0.287848556282244
"461",1.56631114611252
"462",0.287848556282244
"463",1.56631114611252
"464",0.287848556282244
"465",3.9657923785558
"466",1.56631114611252
"467",0.287848556282244
"468",1.56631114611252
"469",0.287848556282244
"470",0.287848556282244
"471",3.9657923785558
"472",3.9657923785558
"473",0.287848556282244
"474",0.287848556282244
"475",1.56631114611252
"476",1.56631114611252
"477",0.287848556282244
"478",0.287848556282244
"479",0.287848556282244
"480",1.56631114611252
"481",0.287848556282244
"482",0.287848556282244
"483",0.287848556282244
"484",1.56631114611252
"485",0.287848556282244
"486",0.287848556282244
"487",1.56631114611252
"488",0.287848556282244
"489",0.287848556282244
"490",0.287848556282244
"491",0.287848556282244
"492",7.10088687693133
"493",1.56631114611252
"494",0.287848556282244
"495",5.18377372738478
"496",0.287848556282244
"497",0.287848556282244
"498",0.287848556282244
"499",0.287848556282244
"500",0.287848556282244
"501",3.9657923785558
"502",1.56631114611252
"503",0.287848556282244
"504",1.56631114611252
"505",5.18377372738478
"506",1.56631114611252
"507",0.287848556282244
"508",0.287848556282244
"509",1.56631114611252
"510",0.287848556282244
"511",0.287848556282244
"512",0.287848556282244
"513",0.287848556282244
"514",0.287848556282244
"515",0.287848556282244
"516",0.287848556282244
"517",0.287848556282244
"518",0.287848556282244
"519",0.287848556282244
"520",1.56631114611252
"521",0.287848556282244
"522",0.287848556282244
"523",0.287848556282244
"524",3.9657923785558
"525",0.287848556282244
"526",0.287848556282244
"527",1.56631114611252
"528",0.287848556282244
"529",0.287848556282244
"530",1.56631114611252
"531",0.287848556282244
"532",0.287848556282244
"533",1.56631114611252
"534",1.56631114611252
"535",3.9657923785558
"536",0.287848556282244
"537",1.56631114611252
"538",1.56631114611252
"539",0.287848556282244
"540",3.9657923785558
"541",0.287848556282244
"542",0.287848556282244
"543",1.56631114611252
"544",0.287848556282244
"545",1.56631114611252
"546",0.287848556282244
"547",0.287848556282244
"548",3.9657923785558
"549",3.9657923785558
"550",1.56631114611252
"551",0.287848556282244
"552",0.287848556282244
"553",0.287848556282244
"554",0.287848556282244
"555",1.56631114611252
"556",3.9657923785558
"557",1.56631114611252
"558",0.287848556282244
"559",1.56631114611252
"560",0.287848556282244
"561",0.287848556282244
"562",2.8364814774326
"563",0.287848556282244
"564",0.287848556282244
"565",0.287848556282244
"566",1.56631114611252
"567",0.287848556282244
"568",1.56631114611252
"569",5.18377372738478
"570",0.287848556282244
"571",0.287848556282244
"572",0.287848556282244
"573",1.56631114611252
"574",0.287848556282244
"575",3.9657923785558
"576",0.287848556282244
"577",1.56631114611252
"578",1.56631114611252
"579",0.287848556282244
"580",0.287848556282244
"581",1.56631114611252
"582",0.287848556282244
"583",0.287848556282244
"584",0.287848556282244
"585",0.287848556282244
"586",0.287848556282244
"587",5.18377372738478
"588",0.287848556282244
"589",0.287848556282244
"590",0.287848556282244
"591",3.9657923785558
"592",0.287848556282244
"593",65.4047049240333
"594",0.287848556282244
"595",0.287848556282244
"596",0.287848556282244
"597",1.56631114611252
"598",0.287848556282244
"599",0.287848556282244
"600",0.287848556282244
"601",0.287848556282244
"602",0.287848556282244
"603",1.56631114611252
"604",0.287848556282244
"605",1.56631114611252
"606",3.9657923785558
"607",0.287848556282244
"608",0.287848556282244
"609",0.287848556282244
"610",1.56631114611252
"611",1.56631114611252
"612",1.56631114611252
"613",0.287848556282244
"614",0.287848556282244
"615",0.287848556282244
"616",0.287848556282244
"617",0.287848556282244
"618",0.287848556282244
"619",0.287848556282244
"620",0.287848556282244
"621",1.56631114611252
"622",0.287848556282244
"623",0.287848556282244
"624",1.56631114611252
"625",0.287848556282244
"626",1.56631114611252
"627",0.287848556282244
"628",3.9657923785558
"629",3.9657923785558
"630",0.287848556282244
"631",0.287848556282244
"632",1.56631114611252
"633",0.287848556282244
"634",1.56631114611252
"635",0.287848556282244
"636",3.9657923785558
"637",1.56631114611252
"638",0.287848556282244
"639",0.287848556282244
"640",0.287848556282244
"641",1.56631114611252
"642",17.4639892540476
"643",0.287848556282244
"644",0.287848556282244
"645",0.287848556282244
"646",0.287848556282244
"647",0.287848556282244
"648",0.287848556282244
"649",0.287848556282244
"650",5.18377372738478
"651",1.56631114611252
"652",0.287848556282244
"653",1.56631114611252
"654",0.287848556282244
"655",0.287848556282244
"656",0.287848556282244
"657",1.56631114611252
"658",1.56631114611252
"659",0.287848556282244
"660",1.56631114611252
"661",3.9657923785558
"662",65.4047049240333
"663",0.287848556282244
"664",0.287848556282244
"665",3.9657923785558
"666",1.56631114611252
"667",0.287848556282244
"668",3.9657923785558
"669",1.56631114611252
"670",0.287848556282244
"671",3.9657923785558
"672",0.287848556282244
"673",0.287848556282244
"674",1.56631114611252
"675",0.287848556282244
"676",0.287848556282244
"677",1.56631114611252
"678",0.287848556282244
"679",1.56631114611252
"680",3.9657923785558
"681",0.287848556282244
"682",0.287848556282244
"683",1.56631114611252
"684",0.287848556282244
"685",1.56631114611252
"686",0.287848556282244
"687",0.287848556282244
"688",9.11375000471917
"689",0.287848556282244
"690",0.287848556282244
"691",0.287848556282244
"692",0.287848556282244
"693",0.287848556282244
"694",0.287848556282244
"695",0.287848556282244
"696",0.287848556282244
"697",0.287848556282244
"698",0.287848556282244
"699",1.56631114611252
"700",0.287848556282244
"701",0.287848556282244
"702",1.56631114611252
"703",1.56631114611252
"704",1.56631114611252
"705",0.287848556282244
"706",1.56631114611252
"707",0.287848556282244
"708",0.287848556282244
"709",0.287848556282244
"710",0.287848556282244
"711",2.8364814774326
"712",0.287848556282244
"713",1.56631114611252
"714",1.56631114611252
"715",1.56631114611252
"716",1.56631114611252
"717",0.287848556282244
"718",0.287848556282244
"719",0.287848556282244
"720",0.287848556282244
"721",65.4047049240333
"722",0.287848556282244
"723",0.287848556282244
"724",0.287848556282244
"725",1.56631114611252
"726",1.56631114611252
"727",0.287848556282244
"728",1.56631114611252
"729",0.287848556282244
"730",1.56631114611252
"731",0.287848556282244
"732",0.287848556282244
"733",2.8364814774326
"734",0.287848556282244
"735",1.56631114611252
"736",0.287848556282244
"737",1.56631114611252
"738",0.287848556282244
"739",0.287848556282244
"740",1.56631114611252
"741",1.56631114611252
"742",1.56631114611252
"743",1.56631114611252
"744",0.287848556282244
"745",1.56631114611252
"746",1.56631114611252
"747",0.287848556282244
"748",0.287848556282244
"749",0.287848556282244
"750",0.287848556282244
"751",3.9657923785558
"752",1.56631114611252
"753",0.287848556282244
"754",0.287848556282244
"755",0.287848556282244
"756",0.287848556282244
"757",1.56631114611252
"758",1.56631114611252
"759",1.56631114611252
"760",3.9657923785558
"761",0.287848556282244
"762",0.287848556282244
"763",1.56631114611252
"764",0.287848556282244
"765",0.287848556282244
"766",0.287848556282244
"767",0.287848556282244
"768",0.287848556282244
"769",3.9657923785558
"770",0.287848556282244
"771",0.287848556282244
"772",1.56631114611252
"773",0.287848556282244
"774",0.287848556282244
"775",0.287848556282244
"776",3.9657923785558
"777",0.287848556282244
"778",0.287848556282244
"779",1.56631114611252
"780",0.287848556282244
"781",0.287848556282244
"782",0.287848556282244
"783",0.287848556282244
"784",0.287848556282244
"785",0.287848556282244
"786",0.287848556282244
"787",0.287848556282244
"788",0.287848556282244
"789",0.287848556282244
"790",0.287848556282244
"791",0.287848556282244
"792",1.56631114611252
"793",0.287848556282244
"794",0.287848556282244
"795",0.287848556282244
"796",5.18377372738478
"797",0.287848556282244
"798",0.287848556282244
"799",1.56631114611252
"800",-17.6806844908785
"801",1.56631114611252
"802",0.287848556282244
"803",1.56631114611252
"804",0.287848556282244
"805",0.287848556282244
"806",0.287848556282244
"807",0.287848556282244
"808",1.56631114611252
"809",0.287848556282244
"810",0.287848556282244
"811",1.56631114611252
"812",1.56631114611252
"813",0.287848556282244
"814",0.287848556282244
"815",0.287848556282244
"816",1.56631114611252
"817",1.56631114611252
"818",0.287848556282244
"819",9.11375000471917
"820",1.56631114611252
"821",0.287848556282244
"822",0.287848556282244
"823",0.287848556282244
"824",0.287848556282244
"825",0.287848556282244
"826",0.287848556282244
"827",1.56631114611252
"828",0.287848556282244
"829",5.18377372738478
"830",3.9657923785558
"831",0.287848556282244
"832",0.287848556282244
"833",0.287848556282244
"834",3.9657923785558
"835",0.287848556282244
"836",0.287848556282244
"837",0.287848556282244
"838",0.287848556282244
"839",0.287848556282244
"840",1.56631114611252
"841",0.287848556282244
"842",0.287848556282244
"843",0.287848556282244
"844",0.287848556282244
"845",5.18377372738478
"846",0.287848556282244
"847",0.287848556282244
"848",3.9657923785558
"849",0.287848556282244
"850",0.287848556282244
"851",0.287848556282244
"852",0.287848556282244
"853",1.56631114611252
"854",0.287848556282244
"855",0.287848556282244
"856",1.56631114611252
"857",3.9657923785558
"858",0.287848556282244
"859",0.287848556282244
"860",0.287848556282244
"861",0.287848556282244
"862",0.287848556282244
"863",0.287848556282244
"864",0.287848556282244
"865",1.56631114611252
"866",0.287848556282244
"867",0.287848556282244
"868",0.287848556282244
"869",0.287848556282244
"870",1.56631114611252
"871",3.9657923785558
"872",1.56631114611252
"873",1.56631114611252
"874",1.56631114611252
"875",0.287848556282244
"876",0.287848556282244
"877",0.287848556282244
"878",0.287848556282244
"879",0.287848556282244
"880",0.287848556282244
"881",1.56631114611252
"882",0.287848556282244
"883",2.8364814774326
"884",0.287848556282244
"885",0.287848556282244
"886",0.287848556282244
"887",0.287848556282244
"888",3.9657923785558
"889",1.56631114611252
"890",3.9657923785558
"891",0.287848556282244
"892",1.56631114611252
"893",0.287848556282244
"894",1.56631114611252
"895",0.287848556282244
"896",0.287848556282244
"897",0.287848556282244
"898",0.287848556282244
"899",0.287848556282244
"900",0.287848556282244
"901",1.56631114611252
"902",0.287848556282244
"903",3.9657923785558
"904",0.287848556282244
"905",0.287848556282244
"906",0.287848556282244
"907",0.287848556282244
"908",0.287848556282244
"909",0.287848556282244
"910",1.56631114611252
"911",5.18377372738478
"912",0.287848556282244
"913",0.287848556282244
"914",3.9657923785558
"915",1.56631114611252
"916",0.287848556282244
"917",0.287848556282244
"918",1.56631114611252
"919",0.287848556282244
"920",0.287848556282244
"921",0.287848556282244
"922",1.56631114611252
"923",0.287848556282244
"924",0.287848556282244
"925",0.287848556282244
"926",1.56631114611252
"927",1.56631114611252
"928",0.287848556282244
"929",-17.6806844908785
"930",1.56631114611252
"931",0.287848556282244
"932",0.287848556282244
"933",1.56631114611252
"934",3.9657923785558
"935",0.287848556282244
"936",0.287848556282244
"937",0.287848556282244
"938",3.9657923785558
"939",1.56631114611252
"940",0.287848556282244
"941",0.287848556282244
"942",3.9657923785558
"943",1.56631114611252
"944",0.287848556282244
"945",1.56631114611252
"946",1.56631114611252
"947",0.287848556282244
"948",0.287848556282244
"949",0.287848556282244
"950",0.287848556282244
"951",0.287848556282244
"952",0.287848556282244
"953",1.56631114611252
"954",1.56631114611252
"955",0.287848556282244
"956",5.18377372738478
"957",1.56631114611252
"958",0.287848556282244
"959",0.287848556282244
"960",1.56631114611252
"961",0.287848556282244
"962",0.287848556282244
"963",1.56631114611252
"964",1.56631114611252
"965",-17.6806844908785
"966",0.287848556282244
"967",0.287848556282244
"968",1.56631114611252
"969",0.287848556282244
"970",0.287848556282244
"971",5.18377372738478
"972",2.8364814774326
"973",0.287848556282244
"974",0.287848556282244
"975",1.56631114611252
"976",0.287848556282244
"977",1.56631114611252
"978",0.287848556282244
"979",0.287848556282244
"980",0.287848556282244
"981",0.287848556282244
"982",0.287848556282244
"983",0.287848556282244
"984",0.287848556282244
"985",3.9657923785558
"986",0.287848556282244
"987",0.287848556282244
"988",1.56631114611252
"989",0.287848556282244
"990",9.11375000471917
"991",1.56631114611252
"992",1.56631114611252
"993",0.287848556282244
"994",0.287848556282244
"995",0.287848556282244
"996",0.287848556282244
"997",3.9657923785558
"998",3.9657923785558
"999",0.287848556282244
"1000",0.287848556282244
"1001",5.18377372738478
"1002",0.287848556282244
"1003",1.56631114611252
"1004",1.56631114611252
"1005",1.56631114611252
"1006",3.9657923785558
"1007",1.56631114611252
"1008",1.56631114611252
"1009",1.56631114611252
"1010",1.56631114611252
"1011",0.287848556282244
"1012",1.56631114611252
"1013",0.287848556282244
"1014",1.56631114611252
"1015",1.56631114611252
"1016",0.287848556282244
"1017",0.287848556282244
"1018",1.56631114611252
"1019",0.287848556282244
"1020",0.287848556282244
"1021",0.287848556282244
"1022",0.287848556282244
"1023",1.56631114611252
"1024",0.287848556282244
"1025",0.287848556282244
"1026",0.287848556282244
"1027",1.56631114611252
"1028",0.287848556282244
"1029",0.287848556282244
"1030",0.287848556282244
"1031",0.287848556282244
"1032",0.287848556282244
"1033",1.56631114611252
"1034",1.56631114611252
"1035",3.9657923785558
"1036",1.56631114611252
"1037",0.287848556282244
"1038",0.287848556282244
"1039",1.56631114611252
"1040",0.287848556282244
"1041",1.56631114611252
"1042",5.18377372738478
"1043",9.11375000471917
"1044",0.287848556282244
"1045",1.56631114611252
"1046",0.287848556282244
"1047",1.56631114611252
"1048",0.287848556282244
"1049",0.287848556282244
"1050",0.287848556282244
"1051",0.287848556282244
"1052",3.9657923785558
"1053",0.287848556282244
"1054",0.287848556282244
"1055",0.287848556282244
"1056",0.287848556282244
"1057",0.287848556282244
"1058",0.287848556282244
"1059",0.287848556282244
"1060",1.56631114611252
"1061",0.287848556282244
"1062",0.287848556282244
"1063",0.287848556282244
"1064",0.287848556282244
"1065",1.56631114611252
"1066",1.56631114611252
"1067",0.287848556282244
"1068",3.9657923785558
"1069",1.56631114611252
"1070",0.287848556282244
"1071",1.56631114611252
"1072",1.56631114611252
"1073",0.287848556282244
"1074",0.287848556282244
"1075",0.287848556282244
"1076",1.56631114611252
"1077",0.287848556282244
"1078",1.56631114611252
"1079",0.287848556282244
"1080",0.287848556282244
"1081",0.287848556282244
"1082",0.287848556282244
"1083",1.56631114611252
"1084",3.9657923785558
"1085",0.287848556282244
"1086",0.287848556282244
"1087",3.9657923785558
"1088",1.56631114611252
"1089",1.56631114611252
"1090",0.287848556282244
"1091",0.287848556282244
"1092",0.287848556282244
"1093",1.56631114611252
"1094",0.287848556282244
"1095",0.287848556282244
"1096",1.56631114611252
"1097",0.287848556282244
"1098",1.56631114611252
"1099",0.287848556282244
"1100",0.287848556282244
"1101",0.287848556282244
"1102",0.287848556282244
"1103",0.287848556282244
"1104",0.287848556282244
"1105",0.287848556282244
"1106",0.287848556282244
"1107",0.287848556282244
"1108",0.287848556282244
"1109",0.287848556282244
"1110",3.9657923785558
"1111",1.56631114611252
"1112",3.9657923785558
"1113",0.287848556282244
"1114",0.287848556282244
"1115",0.287848556282244
"1116",0.287848556282244
"1117",1.56631114611252
"1118",0.287848556282244
"1119",0.287848556282244
"1120",0.287848556282244
"1121",1.56631114611252
"1122",1.56631114611252
"1123",0.287848556282244
"1124",1.56631114611252
"1125",0.287848556282244
"1126",0.287848556282244
"1127",0.287848556282244
"1128",0.287848556282244
"1129",0.287848556282244
"1130",1.56631114611252
"1131",0.287848556282244
"1132",0.287848556282244
"1133",0.287848556282244
"1134",1.56631114611252
"1135",0.287848556282244
"1136",1.56631114611252
"1137",3.9657923785558
"1138",0.287848556282244
"1139",0.287848556282244
"1140",0.287848556282244
"1141",1.56631114611252
"1142",1.56631114611252
"1143",1.56631114611252
"1144",0.287848556282244
"1145",3.9657923785558
"1146",0.287848556282244
"1147",0.287848556282244
"1148",0.287848556282244
"1149",0.287848556282244
"1150",0.287848556282244
"1151",0.287848556282244
"1152",3.9657923785558
"1153",0.287848556282244
"1154",1.56631114611252
"1155",1.56631114611252
"1156",1.56631114611252
"1157",1.56631114611252
"1158",3.9657923785558
"1159",0.287848556282244
"1160",0.287848556282244
"1161",0.287848556282244
"1162",1.56631114611252
"1163",0.287848556282244
"1164",0.287848556282244
"1165",0.287848556282244
"1166",1.56631114611252
"1167",0.287848556282244
"1168",0.287848556282244
"1169",0.287848556282244
"1170",0.287848556282244
"1171",0.287848556282244
"1172",0.287848556282244
"1173",1.56631114611252
"1174",3.9657923785558
"1175",3.9657923785558
"1176",0.287848556282244
"1177",1.56631114611252
"1178",0.287848556282244
"1179",0.287848556282244
"1180",1.56631114611252
"1181",1.56631114611252
"1182",0.287848556282244
"1183",1.56631114611252
"1184",1.56631114611252
"1185",0.287848556282244
"1186",1.56631114611252
"1187",0.287848556282244
"1188",1.56631114611252
"1189",3.9657923785558
"1190",0.287848556282244
"1191",0.287848556282244
"1192",0.287848556282244
"1193",0.287848556282244
"1194",0.287848556282244
"1195",1.56631114611252
"1196",2.8364814774326
"1197",1.56631114611252
"1198",1.56631114611252
"1199",1.56631114611252
"1200",1.56631114611252
"1201",0.287848556282244
"1202",0.287848556282244
"1203",0.287848556282244
"1204",1.56631114611252
"1205",0.287848556282244
"1206",0.287848556282244
"1207",3.9657923785558
"1208",1.56631114611252
"1209",1.56631114611252
"1210",0.287848556282244
"1211",0.287848556282244
"1212",0.287848556282244
"1213",0.287848556282244
"1214",0.287848556282244
"1215",1.56631114611252
"1216",0.287848556282244
"1217",0.287848556282244
"1218",0.287848556282244
"1219",3.9657923785558
"1220",0.287848556282244
"1221",0.287848556282244
"1222",0.287848556282244
"1223",0.287848556282244
"1224",1.56631114611252
"1225",0.287848556282244
"1226",0.287848556282244
"1227",0.287848556282244
"1228",3.9657923785558
"1229",2.8364814774326
"1230",1.56631114611252
"1231",0.287848556282244
"1232",1.56631114611252
"1233",1.56631114611252
"1234",0.287848556282244
"1235",1.56631114611252
"1236",3.9657923785558
"1237",0.287848556282244
"1238",0.287848556282244
"1239",0.287848556282244
"1240",1.56631114611252
"1241",0.287848556282244
"1242",0.287848556282244
"1243",0.287848556282244
"1244",0.287848556282244
"1245",0.287848556282244
"1246",0.287848556282244
"1247",0.287848556282244
