"","leaf_no_t","tau","ben_c","equi_ben","equi_output","cost","equi_cost"
"18",0.050261222559844,0.179990375452656,0.0322302436501759,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"19",0.031783931404109,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"20",0.65731239760989,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"21",0.382917605195958,0.329085092390218,0.198423226490767,0.271711090877699,0.600796183267916,0,0
"22",0.888862749733607,0.179990375452656,0.00495060405759725,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"23",0.0493695573381899,0.179990375452656,0.0322302436501759,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"24",0.0470718608360704,-0.00716650974583141,0.137084796034675,0.353026501540283,0.345859991794452,0,0.153846153846154
"25",0.0330387901987692,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"26",0.0728976411005613,0.179990375452656,0.0260096333942045,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"27",0.0835312753234298,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"28",0.1613409550087,0.179990375452656,0.765124568008947,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"29",1.89073349529969,0.179990375452656,4.85912412833255,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"30",0.0535142416653434,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"31",0.132628284135857,0.179990375452656,0.0327245293644617,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"32",0.0718799081096707,0.179990375452656,0.133763479324171,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"33",0.173793297842011,-0.00716650974583141,0.0243962524134106,0.353026501540283,0.345859991794452,0,0.153846153846154
"34",0.816561747454382,0.329085092390218,1.94974389552952,0.271711090877699,0.600796183267916,0,0
"35",0.246900466925897,0.179990375452656,0.0945050650205885,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"36",3.85779538761776,-0.00716650974583141,0.0756004526749671,0.353026501540283,0.345859991794452,0,0.153846153846154
"37",0.0468935364526765,0.179990375452656,0.000761639560215872,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"38",0.130889669121141,0.179990375452656,0.0498596448164512,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"39",0.0414067513356286,0.179990375452656,0.00946906967461473,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"40",0.196369460822963,0.179990375452656,0.0049506040575972,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"41",0.116166717018921,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"42",0.521877739242655,-0.00716650974583141,0.119580913044897,0.353026501540283,0.345859991794452,0,0.153846153846154
"43",0.16430184301657,0.179990375452656,0.00495060405759715,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"44",0.188267923781002,0.179990375452656,0.0498596448164512,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"45",0.327820151447312,0.179990375452656,0.0439377250434077,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"46",0.0319146061111238,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"47",0.0696030280333683,0.179990375452656,0.0260096333942045,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"48",0.118241038194782,0.179990375452656,0.0302869352832413,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"49",0.0495408420059664,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"50",6.72359963942627,5.77593674181622,3.30363546208664,0.871325804968155,6.64726254678438,0,0.555555555555556
"51",0.207070997114528,0.179990375452656,0.0049506040575972,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"52",0.0344271181785777,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"53",0.0800242868952323,0.179990375452656,0.000761639560215871,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"54",0.0480836700170171,0.179990375452656,0.0322302436501759,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"55",0.28078979443694,-4.0587575359227,3.66970130682008,5.23851053629714,1.17975300037445,0,0.602409638554217
"56",0.0141652167802316,0.179990375452656,-7.98971999671494e-16,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"57",0.0701321757806513,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"58",0.0738159108060714,0.179990375452656,0.171034525646097,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"59",0.632211148754835,0.179990375452656,0.0942464091909658,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"60",0.034353470188532,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"61",0.0489212226111386,-0.00716650974583141,0.00745383484834904,0.353026501540283,0.345859991794452,0,0.153846153846154
"62",0.064884522662688,0.179990375452656,4.70643642062464e-05,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"63",0.0590094124861022,0.179990375452656,0.0451275504133551,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"64",0.0701321757806513,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"65",0.0469636369421376,0.179990375452656,0.000761639560215924,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"66",0.0800242868952323,0.179990375452656,0.000761639560215925,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"67",0.127570075289374,0.179990375452656,2.70497328302166,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"68",0.0352402292235626,0.179990375452656,1.05542877776857,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"69",0.133197267402119,0.179990375452656,0.00495060405759715,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"70",0.0374983012029306,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"71",0.0574882114729714,0.179990375452656,0.00682778687478012,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"72",0.0394368452941334,-0.00716650974583141,0.119580913044897,0.353026501540283,0.345859991794452,0,0.153846153846154
"73",0.00596129768866549,0.179990375452656,0.00210421052631503,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"74",0.065974076694797,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"75",0.0738159108060714,0.179990375452656,0.0439377250434077,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"76",0.144960646849709,0.179990375452656,0.0798396448164513,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"77",0.350186305591602,0.179990375452656,0.822764036855759,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"78",0.0805907483043212,0.179990375452656,0.0400694810103797,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"79",0.0474421622104486,0.179990375452656,0.0222164228586445,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"80",0.243360994489777,-0.00716650974583141,0.0211233399421957,0.353026501540283,0.345859991794452,0,0.153846153846154
"81",2.72675326989084,0.484165922618985,0.00946906967461483,0.0542186750472446,0.538384597666229,0,0.173913043478261
"82",0.036873220769663,0.179990375452656,0.0302869352832413,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"83",0.35692671056557,0.179990375452656,0.00076163956021587,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"84",0.0339222416653436,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"85",0.0897406434972295,0.179990375452656,0.00682778687478002,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"86",0.0483477889109895,-0.00716650974583141,0.139589042944982,0.353026501540283,0.345859991794452,0,0.153846153846154
"87",0.26566790806862,0.179990375452656,0.0516857560734419,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"88",0.0519189732493523,0.179990375452656,0.0748234004943306,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"89",0.121478876240665,0.179990375452656,0.000761639560215869,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"90",0.0718031065086691,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"91",1.14695930725996,0.179990375452656,0.00495060405759725,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"92",0.0552394633016745,0.179990375452656,0.000761639560215813,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"93",0.0770505668958456,0.179990375452656,0.0260096333942045,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"94",0.693968013138462,-0.00716650974583141,0.178464025434894,0.353026501540283,0.345859991794452,0,0.153846153846154
"95",0.131581195562845,0.179990375452656,0.0451275504133551,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"96",0.057764653252819,-0.00716650974583141,0.0136538480305985,0.353026501540283,0.345859991794452,0,0.153846153846154
"97",3.87277930556327,-0.348828707036983,1.44802024254731,1.11249851654891,0.76366980951193,0,0.136986301369863
"98",0.0288930829749533,-0.00716650974583141,0.00745383484834904,0.353026501540283,0.345859991794452,0,0.153846153846154
"99",0.0453055792181618,0.179990375452656,0.00682778687478007,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"100",0.0374983012029306,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"101",0.0392321882824406,-0.00716650974583141,0.0211233399421957,0.353026501540283,0.345859991794452,0,0.153846153846154
"102",0.148563463871155,-0.00716650974583141,0.116287543327572,0.353026501540283,0.345859991794452,0,0.153846153846154
"103",0.0331524633741591,0.179990375452656,0.00946906967461486,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"104",0.0757229421692866,0.179990375452656,0.0400694810103797,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"105",0.0721617760195157,0.179990375452656,0.0260096333942045,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"106",0.572181531629393,0.179990375452656,0.0260096333942045,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"107",0.188812243013917,0.179990375452656,0.14701601833613,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"108",0.0363937701353071,0.484165922618985,0.0293046390552921,0.0542186750472446,0.538384597666229,0,0.173913043478261
"109",0.995167088807013,0.179990375452656,0.14701601833613,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"110",0.0322476315217126,0.179990375452656,0.0726332164089951,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"111",0.0374983012029306,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"112",0.0458176769580747,-0.00716650974583141,0.139589042944982,0.353026501540283,0.345859991794452,0,0.153846153846154
"113",0.0694314849061654,0.179990375452656,0.0400694810103797,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"114",0.852974750426711,-0.348828707036983,1.24188035609686,1.11249851654891,0.76366980951193,0,0.136986301369863
"115",0.143417278327768,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"116",0.148002831457891,0.179990375452656,0.0498596448164512,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"117",0.401655259515611,-5.45624280650064,9.01500261104168,10.2340931689023,4.77785036240162,0,0
"118",0.0961620230219696,0.179990375452656,0.0240618074740291,0.0601174999532765,0.240107875405933,10,0.0428372185694361
"119",0.1613409550087,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"120",0.130410922562867,0.179990375452656,0.00311340426609832,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"121",0.065974076694797,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"122",0.0664853023786601,0.179990375452656,0.00495060405759733,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"123",0.0493695573381899,0.179990375452656,0.0375830423126574,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"124",0.100211847139736,0.179990375452656,0.00946906967461483,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"125",0.19877441871279,0.179990375452656,0.0451275504133551,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"126",0.0374983012029306,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"127",0.0733023214904948,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"128",0.142513865856867,-0.00716650974583141,5.75666776005853,0.353026501540283,0.345859991794452,0,0.153846153846154
"129",0.0547166654467278,0.179990375452656,0.0389856289438561,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"130",0.0344271181785777,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"131",0.179955437762298,0.179990375452656,0.0960725204479565,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"132",0.0339487571049792,-0.00716650974583141,0.011750038506789,0.353026501540283,0.345859991794452,0,0.153846153846154
"133",0.0493695573381899,0.179990375452656,0.0375830423126574,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"134",0.036675136359216,-0.00716650974583141,0.121426297660281,0.353026501540283,0.345859991794452,0,0.153846153846154
"135",0.214620600937304,0.179990375452656,0.0260096333942045,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"136",0.0320006326489223,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"137",0.0450837627626248,0.179990375452656,0.609228568008946,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"138",0.487276411611599,0.0929521118768414,0.198423226490767,0.848748258518507,0.941700370395349,0,0.196850393700787
"139",0.570710084333677,0.179990375452656,0.0222164228586445,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"140",0.126564489144582,0.179990375452656,0.000761639560215812,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"141",0.0272522197642032,-0.00716650974583141,0.0136538480305985,0.353026501540283,0.345859991794452,0,0.153846153846154
"142",0.0738159108060714,0.179990375452656,0.171034525646097,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"143",2.77263620527819,0.179990375452656,0.00169140700207639,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"144",0.0453055792181618,0.179990375452656,0.00682778687478002,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"145",0.0338860174564451,-4.0587575359227,4.22801651763682,5.23851053629714,1.17975300037445,0,0.602409638554217
"146",0.119578785905882,0.179990375452656,0.0049506040575972,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"147",0.065974076694797,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"148",0.0170057673273071,0.179990375452656,0.000761639560215843,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"149",0.0536830345370887,0.179990375452656,0.0322302436501759,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"150",0.210775896969391,0.179990375452656,0.0389856289438561,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"151",0.0111449273338038,0.179990375452656,0.00246771768168823,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"152",0.0456255222900738,0.179990375452656,0.000761639560215812,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"153",0.0377739128298042,-0.00716650974583141,0.268092927942957,0.353026501540283,0.345859991794452,0,0.153846153846154
"154",0.0248661726782804,0.179990375452656,0.00946906967461483,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"155",0.029679105572569,0.179990375452656,0.00946906967461491,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"156",0.0594312546520506,0.179990375452656,0.00495060405759725,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"157",0.428028298515172,0.179990375452656,0.000761639560215813,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"158",0.274384036892237,0.179990375452656,0.000761639560215813,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"159",0.221786062160812,0.179990375452656,0.000761639560215814,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"160",0.127692146279378,0.179990375452656,0.000761639560215812,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"161",20.9105156754688,-5.45624280650064,22.7972286298828,10.2340931689023,4.77785036240162,0,0
"162",0.090879908516854,0.179990375452656,0.000761639560215925,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"163",0.0676253078664273,-0.00716650974583141,0.0211233399421957,0.353026501540283,0.345859991794452,0,0.153846153846154
"164",0.156102600980896,0.179990375452656,0.00076163956021587,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"165",0.0303205634721164,0.179990375452656,0.0351050410832807,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"166",0.0374983012029306,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"167",0.278991458101923,0.179990375452656,0.00495060405759715,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"168",0.0269145789830091,0.179990375452656,0.00495060405759725,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"169",0.596224985727174,0.179990375452656,0.0341223436600377,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"170",0.223871035596337,0.179990375452656,0.00076163956021587,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"171",0.06588245113802,0.179990375452656,0.3232797331177,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"172",0.246900466925897,0.179990375452656,0.0945050650205885,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"173",0.0910437973340601,0.179990375452656,0.00946906967461486,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"174",0.0402294006174345,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"175",0.188406709062155,0.179990375452656,0.00495060405759725,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"176",0.893426814759937,0.179990375452656,0.0263286863173805,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"177",0.046010621720216,0.179990375452656,0.0389856289438561,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"178",0.291491842382396,0.179990375452656,0.0498596448164512,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"179",0.0678132114887977,0.179990375452656,0.000761639560215812,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"180",-7.89701637415874e-16,0.179990375452656,-8.0763173926357e-16,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"181",0.0112266122644712,0.179990375452656,0.00246771768168823,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"182",0.031783931404109,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"183",0.0760612639344994,0.179990375452656,0.0260096333942045,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"184",0.216290746072769,0.179990375452656,0.0942464091909658,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"185",0.0336168566537365,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"186",0.0494241810813188,0.179990375452656,0.00495060405759715,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"187",0.1877439795946,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"188",0.153669282474794,0.179990375452656,0.0942464091909658,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"189",0.0356087172503315,-0.00716650974583141,0.0117500385067891,0.353026501540283,0.345859991794452,0,0.153846153846154
"190",0.0374983012029306,0.179990375452656,0.133763479324171,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"191",0.0450837627626248,0.179990375452656,0.133763479324171,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"192",0.584950870856096,0.179990375452656,0.0161868132079241,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"193",0.034353470188532,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"194",0.0292691432557305,0.329085092390218,0.0351050410832807,0.271711090877699,0.600796183267916,0,0
"195",0.133969970174964,0.179990375452656,0.00495060405759715,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"196",0.0320924050069157,-4.0587575359227,4.19093627361645,5.23851053629714,1.17975300037445,0,0.602409638554217
"197",0.0360087422023462,-0.00716650974583141,1.5317339580255,0.353026501540283,0.345859991794452,0,0.153846153846154
"198",0.0474421622104486,0.179990375452656,0.0222164228586445,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"199",0.134801960520865,0.179990375452656,0.0942464091909658,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"200",0.0747358837110691,0.179990375452656,0.0349372707242644,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"201",1.76027188493106,-0.00716650974583141,0.182318499692556,0.353026501540283,0.345859991794452,0,0.153846153846154
"202",0.0469636369421376,0.179990375452656,0.000761639560215924,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"203",0.466146934274599,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"204",0.181765847120802,0.179990375452656,0.00682778687478007,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"205",1.17992614820393,0.179990375452656,0.0694045189597438,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"206",0.111145128475302,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"207",0.133197267402119,0.179990375452656,0.00495060405759721,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"208",0.0391554790702245,-0.00716650974583141,2.50546501710199,0.353026501540283,0.345859991794452,0,0.153846153846154
"209",0.444678396174319,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"210",0.0308246032166952,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"211",0.418797651077176,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"212",2.00043727677387,0.179990375452656,0.0322302436501759,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"213",0.0320006326489223,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"214",0.0340289491193865,0.179990375452656,0.00946906967461486,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"215",0.0344271181785777,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"216",0.0519189732493523,0.179990375452656,0.0389856289438561,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"217",0.41568849926122,0.179990375452656,0.0417222631370663,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"218",0.0314516577176731,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"219",0.305691415038638,0.179990375452656,0.00495060405759725,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"220",0.20889003471898,0.179990375452656,0.283407828190312,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"221",0.300780110690812,0.179990375452656,0.00495060405759725,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"222",0.188267923781002,0.179990375452656,0.0498596448164512,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"223",0.190306536487439,-0.00716650974583141,0.00127817702791647,0.353026501540283,0.345859991794452,0,0.153846153846154
"224",0.0808916842876237,0.179990375452656,0.0255153476799188,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"225",0.277816677328979,0.179990375452656,0.0521800417877276,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"226",0.170756194325919,-0.00716650974583141,0.169879680051881,0.353026501540283,0.345859991794452,0,0.153846153846154
"227",0.148002831457891,0.179990375452656,0.0942464091909658,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"228",0.0463934270245084,0.179990375452656,0.496723146541258,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"229",0.267968532379935,0.179990375452656,0.00457192820800412,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"230",0.010504526584373,0.179990375452656,0.00457192820800405,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"231",0.0783057140041217,0.179990375452656,0.000761639560215813,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"232",0.0434351786177358,-0.00716650974583141,2.50267826900629,0.353026501540283,0.345859991794452,0,0.153846153846154
"233",0.0394368452941334,-0.00716650974583141,0.119580913044897,0.353026501540283,0.345859991794452,0,0.153846153846154
"234",0.172462984519856,0.179990375452656,0.00495060405759715,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"235",0.0718031065086691,0.179990375452656,0.0439377250434077,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"236",0.244357052923878,0.0929521118768414,0.788908573912208,0.848748258518507,0.941700370395349,10,0.196850393700787
"237",0.0344271181785777,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"238",0.034353470188532,0.179990375452656,0.0248458651550207,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"239",0.0718799081096707,0.179990375452656,0.133763479324171,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"240",0.215067843734326,0.179990375452656,0.0293046390552921,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"241",0.0314636200154403,0.179990375452656,0.0351050410832807,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"242",10.2739247386596,10.3604377737541,2.10394450392706,3.96060413980142,14.3210419135555,0,1.42857142857143
"243",0.0606393432386953,-0.00716650974583141,0.007453834848349,0.353026501540283,0.345859991794452,0,0.153846153846154
"244",0.123524592322605,0.179990375452656,0.0635185998137986,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"245",0.0021880288853343,0.179990375452656,4.7064364206184e-05,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"246",0.158533851598978,0.484165922618985,0.0674747872495223,0.0542186750472446,0.538384597666229,0,0.173913043478261
"247",0.154916080370914,0.179990375452656,0.0260096333942045,0.0601174999532765,0.240107875405933,0,0.0428372185694361
"248",0.0291362821825447,0.179990375452656,0.00946906967461482,0.0601174999532765,0.240107875405933,0,0.0428372185694361
