"","leaf_no_t","tau","ben_c","alt_ben","alt_output","cost","alt_cost","ben_cost"
"2966",0.109916990164699,0.686325582775531,0.00179535395853075,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"2967",0.581193809797674,0.11482262042001,0.049090720670064,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0632911392405063
"2968",0.165880874713053,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"2969",0.207308711429208,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"2970",0.0723561322337248,0.11482262042001,0.0260238536409405,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2971",0.102714880315192,0.11482262042001,0.0343142185631658,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2972",0.145059731561342,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"2973",0.176666693230932,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"2974",0.462007216727386,0.686325582775531,0.00775967186789037,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"2975",0.462084176453596,0.11482262042001,0.049090720670064,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0632911392405063
"2976",1.31286358210196,0.11482262042001,0.00415210632668841,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2977",0.096634104057753,0.11482262042001,0.0563439276134081,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2978",0.399280970193723,0.686325582775531,0.00605813378966775,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"2979",0.151896759377824,0.11482262042001,0.0496260625662278,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2980",0.262983619908619,0.686325582775531,0.00274287650109493,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.769230769230769
"2981",0.151896759377824,0.11482262042001,0.0496260625662278,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2982",0.653828220200893,1.71628470702478,0.150129582790476,0.376856965903634,2.09314167292842,0,0.12962962962963,0
"2983",19.1955349300931,31.226018338007,0.0161207369407675,0.123037791318663,31.3490561293257,0,2.14285714285714,0
"2984",0.271240281567648,0.11482262042001,0.0437758850231813,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2985",1.38476477137967,0.686325582775531,0.290001792252012,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"2986",0.525002603952737,0.686325582775531,0.002981996241044,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"2987",0.320625862127014,0.686325582775531,0.00605813378966771,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"2988",0.08676159369708,0.11482262042001,0.0320242213319411,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2989",0.0463371049113964,0.11482262042001,0.00179535395853085,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2990",0.70848711267053,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"2991",0.0427379079819419,0.11482262042001,0.00179535395853075,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2992",0.165880874713053,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"2993",0.151896759377824,0.11482262042001,0.0496260625662278,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2994",0.187629510189832,0.686325582775531,0.00274287650109487,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"2995",0.48113313281948,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"2996",0.142456131204802,0.11482262042001,0.0258991966762835,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0410677618069815
"2997",0.155838339017355,0.11482262042001,0.475599765110607,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"2998",0.377738429577565,0.686325582775531,0.00274287650109479,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.0543478260869565
"2999",0.145207703342648,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3000",0.247006944592247,0.11482262042001,0.0328290861836664,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3001",0.0350121800353219,0.11482262042001,0.0223270306634763,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3002",0.173346164562424,0.11482262042001,0.434442784908587,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3003",0.096634104057753,0.11482262042001,0.0563439276134081,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3004",0.165880874713053,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3005",0.166639971524212,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3006",0.320625862127014,0.686325582775531,0.00605813378966771,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3007",1.02979431733376,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3008",0.140920627789739,0.11482262042001,0.0496260625662278,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3009",0.0633076399295556,0.11482262042001,0.0431386188727397,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0310077519379845
"3010",1.84684051338406,3.67657433794683,0.541910157042601,1.59276555080409,5.26933988875092,0,0,0
"3011",0.0714658807475028,0.11482262042001,0.00179535395853086,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3012",0.0702628022866113,0.11482262042001,0.0318995643672842,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0505050505050505
"3013",0.096634104057753,0.11482262042001,0.0563439276134081,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3014",0.166352869696536,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3015",0.0754821072485429,0.11482262042001,0.0427314453558426,0.14363470693381,0.25845732735382,0,0.04210004952947,0.106382978723404
"3016",0.581193809797674,0.11482262042001,0.049090720670064,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0632911392405063
"3017",0.288197595203813,0.11482262042001,0.00179535395853079,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3018",0.268541840137742,0.686325582775531,0.0465243053524411,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0
"3019",0.498463911605911,0.686325582775531,0.00274287650109491,0.0633096208853591,0.74963520366089,0,0.0760938490805327,0.235294117647059
"3020",0.0723561322337248,0.11482262042001,0.0260238536409405,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3021",0.297557907981943,0.11482262042001,0.00179535395853081,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3022",0.342186261972697,0.11482262042001,0.0479955838064512,0.14363470693381,0.25845732735382,0,0.04210004952947,0.0367647058823529
"3023",0.578740643814514,0.11482262042001,1.91722020786977,0.14363470693381,0.25845732735382,0,0.04210004952947,0
"3024",0.096634104057753,0.11482262042001,0.0563439276134081,0.14363470693381,0.25845732735382,0,0.04210004952947,0
