users_served,total_utility_lp,total_cost_lp,budget_left,budget_v
147,237.408279313112,14.993330316317,0.00666968368298626,15
152,288.914764585751,19.9970727442089,0.00292725579108577,20
167,334.541760331679,24.9864697446956,0.0135302553044383,25
218,378.227324521208,29.9911650958723,0.00883490412774179,30
283,421.062893748455,34.9973529347385,0.00264706526152025,35
349,463.910550964187,39.9934531249731,0.0065468750268991,40
415,505.388011018856,44.9962943305513,0.00370566944872053,45
488,533.683127355699,49.9856966702346,0.0143033297653616,50
607,559.151370925184,54.9956025642416,0.00439743575842755,55
725,584.405595641144,59.963408408719,0.0365915912809669,60
844,609.873839210629,64.973314302726,0.0266856972740328,65
963,635.342082780115,69.9832201967329,0.0167798032671129,70
1000,671.775041832818,74.9963924723891,0.003607527610896,75
1000,684.463334546179,79.9466749268574,0.0533250731425738,80
1000,685.203259440678,81.9593858419833,3.04061415801665,85
1000,685.203259440678,81.9593858419833,8.04061415801665,90
1000,685.203259440678,81.9593858419833,13.0406141580167,95
1000,685.203259440678,81.9593858419833,18.0406141580167,100
1000,685.203259440678,81.9593858419833,23.0406141580167,105
1000,685.203259440678,81.9593858419833,28.0406141580167,110
1000,685.203259440678,81.9593858419833,33.0406141580167,115
1000,685.203259440678,81.9593858419833,38.0406141580167,120
1000,685.203259440678,81.9593858419833,43.0406141580167,125
1000,685.203259440678,81.9593858419833,48.0406141580167,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
100,213.129011708132,9.98853586027501,0.0114641397249908,10
145,263.81006430313,14.9663136380528,0.0336863619472147,15
166,310.07773426997,19.9858053134447,0.0141946865553173,20
216,353.314492617748,24.9665945137019,0.0334054862980864,25
282,396.598867686746,29.9966885034876,0.00331149651239926,30
348,439.110772481732,34.9848887432517,0.0151112567483054,35
413,479.679452392076,39.9829860297764,0.0170139702236227,40
484,507.732320634948,44.9930111661695,0.00698883383050486,45
602,532.986545350908,49.960817010647,0.0391829893530442,50
721,558.454788920393,54.9707229046539,0.0292770953461172,55
840,583.923032489878,59.9806287986608,0.0193712013391831,60
959,609.391276059363,64.9905346926678,0.00946530733224904,65
996,643.48022917568,69.9737376293784,0.026262370621609,70
1000,666.857630510955,74.9893798818967,0.0106201181033185,75
999,682.464060682863,79.9871844591796,0.0128155408203554,80
1000,685.273664540966,82.8622854327887,2.13771456721135,85
1000,685.273664540966,82.8622854327887,7.13771456721135,90
1000,685.273664540966,82.8622854327887,12.1377145672113,95
1000,685.273664540966,82.8622854327887,17.1377145672113,100
1000,685.273664540966,82.8622854327887,22.1377145672113,105
1000,685.273664540966,82.8622854327887,27.1377145672113,110
1000,685.273664540966,82.8622854327887,32.1377145672113,115
1000,685.273664540966,82.8622854327887,37.1377145672113,120
1000,685.273664540966,82.8622854327887,42.1377145672113,125
1000,685.273664540966,82.8622854327887,47.1377145672113,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
57,218.736875784762,9.99345348693177,0.00654651306823162,10
101,286.779754758645,14.9850489285272,0.0149510714727867,15
168,339.961317865275,19.99034608615,0.00965391385004821,20
181,389.529717826394,24.9989705769779,0.00102942302213194,25
207,434.575744061114,29.9974900434561,0.00250995654387509,30
273,477.423401276845,34.9935902336908,0.00640976630924683,35
339,519.935306071831,39.9817904734548,0.0182095265451565,40
404,562.669909866558,44.9618844632405,0.038115536759463,45
444,594.481165545425,49.9943034381741,0.00569656182594969,50
529,620.344475591484,54.9972259845426,0.00277401545744738,55
647,645.598700307444,59.96503182902,0.0349681709799867,60
766,671.06694387693,64.9749377230269,0.0250622769730597,65
885,696.535187446415,69.9848436170339,0.0151563829661256,70
1000,722.162272485443,74.9867823887872,0.0132176112127809,75
990,773.128281298618,79.9900715182672,0.00992848173277139,80
1000,795.329868285161,84.9225010082592,0.0774989917407538,85
1000,801.572108888709,89.9271889252153,0.0728110747847381,90
1000,801.860611983036,90.9482189378133,4.05178106218668,95
1000,801.860611983036,90.9482189378133,9.05178106218668,100
1000,801.860611983036,90.9482189378133,14.0517810621867,105
1000,801.860611983036,90.9482189378133,19.0517810621867,110
1000,801.860611983036,90.9482189378133,24.0517810621867,115
1000,801.860611983036,90.9482189378133,29.0517810621867,120
1000,801.860611983036,90.9482189378133,34.0517810621867,125
1000,801.860611983036,90.9482189378133,39.0517810621867,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
52,189.610223046174,9.98405797101452,0.0159420289854797,10
80,251.939303110298,14.9589256958822,0.0410743041177515,15
146,304.873991240218,19.9925044007466,0.00749559925341359,20
152,351.656861309119,24.9794683315412,0.0205316684588368,25
215,394.773543975923,29.9831985000779,0.0168014999221242,30
280,437.50814777065,34.9632924898636,0.0367075101364378,35
346,480.456770418902,39.9854865291787,0.014513470821278,40
412,521.297649094915,44.9973375598733,0.00266244012674832,45
443,548.292591575945,49.9727601228015,0.0272398771985323,50
558,575.802230248594,54.9943879913833,0.00561200861672972,55
676,601.056454964554,59.9621938358607,0.0378061641392691,60
795,626.524698534039,64.9720997298677,0.027900270132335,65
914,651.992942103524,69.9820056238746,0.0179943761254151,70
999,693.904697441561,74.9930394123825,0.00696058761751317,75
1000,713.599351336039,79.9986566942175,0.00134330578254094,80
1000,718.53148995577,84.1142940310743,0.885705968925706,85
1000,718.53148995577,84.1142940310743,5.88570596892571,90
1000,718.53148995577,84.1142940310743,10.8857059689257,95
1000,718.53148995577,84.1142940310743,15.8857059689257,100
1000,718.53148995577,84.1142940310743,20.8857059689257,105
1000,718.53148995577,84.1142940310743,25.8857059689257,110
1000,718.53148995577,84.1142940310743,30.8857059689257,115
1000,718.53148995577,84.1142940310743,35.8857059689257,120
1000,718.53148995577,84.1142940310743,40.8857059689257,125
1000,718.53148995577,84.1142940310743,45.8857059689257,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
47,226.914591800203,9.9936050662519,0.00639493374810129,10
91,298.223555593315,14.9949523101697,0.00504768983026871,15
144,353.006401189827,19.967174532392,0.0328254676080455,20
161,400.621813858801,24.9904216620776,0.00957833792243434,25
185,445.948953533077,29.9864834582263,0.0135165417736829,30
250,488.784522760325,34.9926712970925,0.0073287029074649,35
316,531.632179976056,39.9887714873272,0.0112285126728366,40
382,574.144084771042,44.9769717270913,0.0230282729087463,45
447,614.47404666439,49.9784476980346,0.0215523019654285,50
502,642.58132181814,54.9919611824473,0.00803881755266644,55
620,667.8355465341,59.9597670269248,0.0402329730752058,60
739,693.303790103585,64.9696729209317,0.0303270790682717,65
858,718.77203367307,69.9795788149387,0.0204211850613376,70
977,744.240277242555,74.9894847089456,0.0105152910544177,75
989,784.046387520657,79.9853250036726,0.0146749963274004,80
1000,802.498413111387,84.9729612783951,0.027038721604896,85
1000,812.03762902811,89.9954799671547,0.00452003284527791,90
1000,812.489050828283,90.9871608696826,4.01283913031742,95
1000,812.489050828283,90.9871608696826,9.01283913031742,100
1000,812.489050828283,90.9871608696826,14.0128391303174,105
1000,812.489050828283,90.9871608696826,19.0128391303174,110
1000,812.489050828283,90.9871608696826,24.0128391303174,115
1000,812.489050828283,90.9871608696826,29.0128391303174,120
1000,812.489050828283,90.9871608696826,34.0128391303174,125
1000,812.489050828283,90.9871608696826,39.0128391303174,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
61,205.337901648203,9.96496345844174,0.0350365415582576,10
110,266.784069635754,14.9861274796058,0.0138725203942371,15
138,318.909778980663,19.995929232517,0.00407076748295765,20
149,364.457959768434,24.9951439094668,0.00485609053315983,25
215,407.641369404911,29.999144050172,0.000855949828004299,30
281,450.153274199897,34.9873442899361,0.0126557100639104,35
346,492.988843427145,39.9935321288023,0.00646787119768533,40
412,533.012602619649,44.9894253636722,0.0105746363277888,45
461,559.557231797102,49.9714045187246,0.0285954812754383,50
580,585.025475366587,54.9813104127315,0.0186895872685113,55
699,610.493718936072,59.9912163067384,0.00878369326157724,60
817,635.747943652032,64.9590221512159,0.0409778487841237,65
936,661.216187221517,69.9689280452228,0.0310719547771896,70
1000,696.798613686165,74.9921872732825,0.00781272671748923,75
1000,720.270048783374,79.918352367632,0.0816476323679751,80
1000,734.552161863079,84.9512213672314,0.0487786327686024,85
1000,736.747017742888,87.4831688325534,2.51683116744663,90
1000,736.747017742888,87.4831688325534,7.51683116744663,95
1000,736.747017742888,87.4831688325534,12.5168311674466,100
1000,736.747017742888,87.4831688325534,17.5168311674466,105
1000,736.747017742888,87.4831688325534,22.5168311674466,110
1000,736.747017742888,87.4831688325534,27.5168311674466,115
1000,736.747017742888,87.4831688325534,32.5168311674466,120
1000,736.747017742888,87.4831688325534,37.5168311674466,125
1000,736.747017742888,87.4831688325534,42.5168311674466,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
64,189.167226114428,9.99958592132507,0.000414078674927154,10
149,243.974992964506,14.9795513972639,0.0204486027360833,15
163,292.480068497522,19.9930825516653,0.0069174483347183,20
229,335.226760280733,24.9630888928194,0.0369111071806252,25
295,378.175382928985,29.9852829321345,0.0147170678654689,30
361,420.687287723971,34.9734831718986,0.0265168281013715,35
426,462.228301433718,39.9704705837775,0.0295294162225161,40
483,491.014542534705,44.9973550710316,0.00264492896844359,45
601,516.268767250665,49.965160915509,0.0348390844909829,50
720,541.73701082015,54.975066809516,0.0249331904840489,55
839,567.205254389635,59.9849727035229,0.0150272964771219,60
958,592.67349795912,64.9948785975298,0.00512140247019488,65
1000,635.218730531988,69.9862530154238,0.0137469845761871,70
1000,654.551565124802,74.9350681776469,0.0649318223531168,75
1000,662.188220042823,79.9821356726734,0.0178643273265777,80
1000,662.5644048763,80.80853642478,4.19146357522003,85
1000,662.5644048763,80.80853642478,9.19146357522003,90
1000,662.5644048763,80.80853642478,14.19146357522,95
1000,662.5644048763,80.80853642478,19.19146357522,100
1000,662.5644048763,80.80853642478,24.19146357522,105
1000,662.5644048763,80.80853642478,29.19146357522,110
1000,662.5644048763,80.80853642478,34.19146357522,115
1000,662.5644048763,80.80853642478,39.19146357522,120
1000,662.5644048763,80.80853642478,44.19146357522,125
1000,662.5644048763,80.80853642478,49.19146357522,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
69,200.171048001856,9.9811284528676,0.0188715471323952,10
134,257.540086858338,14.9753693971086,0.0246306028914489,15
173,309.016988591134,19.9660583872593,0.0339416127407191,20
195,355.142368520612,24.9938062535525,0.00619374644753279,25
257,398.145997766411,29.9815302216402,0.0184697783597585,30
322,440.880601561138,34.9616242114259,0.0383757885740721,35
388,483.493471788645,39.9759183002706,0.0240816997294431,40
437,517.725499938977,44.9632642010183,0.0367357989816526,45
539,543.727029167495,49.9775783716766,0.0224216283234071,50
658,569.19527273698,54.9874842656835,0.012515734316473,55
777,594.663516306465,59.9973901596905,0.00260984030954603,60
895,619.917741022425,64.9651960041679,0.0348039958320783,65
1000,643.668338558631,69.6231042608229,0.376895739177144,70
999,690.175352540299,74.9904502334119,0.00954976658809414,75
999,710.208488817079,79.9997479071644,0.000252092835594908,80
1000,717.109875503817,84.9486055249835,0.0513944750165081,85
1000,717.109875503817,84.9486055249835,5.05139447501651,90
1000,717.109875503817,84.9486055249835,10.0513944750165,95
1000,717.109875503817,84.9486055249835,15.0513944750165,100
1000,717.109875503817,84.9486055249835,20.0513944750165,105
1000,717.109875503817,84.9486055249835,25.0513944750165,110
1000,717.109875503817,84.9486055249835,30.0513944750165,115
1000,717.109875503817,84.9486055249835,35.0513944750165,120
1000,717.109875503817,84.9486055249835,40.0513944750165,125
1000,717.109875503817,84.9486055249835,45.0513944750165,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
65,190.656888238071,9.98953301127216,0.0104669887278401,10
109,251.45040745641,14.9933953725639,0.00660462743605805,15
169,303.526628578133,19.9872579854722,0.0127420145278094,20
179,349.772282458974,24.9902252195656,0.00977478043435909,25
242,392.888965125778,29.9939553881024,0.00604461189764294,30
307,435.287816499759,34.9661494274175,0.0338505725824874,35
373,478.572191568757,39.9962434172032,0.00375658279679669,40
428,514.809378266542,44.9835565524167,0.0164434475832778,45
518,540.799917084902,49.9674762408425,0.0325237591574847,50
637,566.268160654387,54.9773821348494,0.0226178651505506,55
756,591.736404223872,59.9872880288564,0.0127119711436237,60
875,617.204647793357,64.9971939228633,0.00280607713669667,65
993,642.458872509317,69.9649997673408,0.0350002326592289,70
1000,686.900372923613,74.9793667133767,0.0206332866232941,75
1000,701.918494559814,79.9621095545089,0.0378904454911151,80
1000,703.688210735384,82.9763738682985,2.02362613170149,85
1000,703.688210735384,82.9763738682985,7.02362613170149,90
1000,703.688210735384,82.9763738682985,12.0236261317015,95
1000,703.688210735384,82.9763738682985,17.0236261317015,100
1000,703.688210735384,82.9763738682985,22.0236261317015,105
1000,703.688210735384,82.9763738682985,27.0236261317015,110
1000,703.688210735384,82.9763738682985,32.0236261317015,115
1000,703.688210735384,82.9763738682985,37.0236261317015,120
1000,703.688210735384,82.9763738682985,42.0236261317015,125
1000,703.688210735384,82.9763738682985,47.0236261317015,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
66,196.181174108372,9.9754304471696,0.0245695528304015,10
147,254.528347963018,14.9924592716278,0.0075407283721578,15
169,302.272479918854,19.9964503499403,0.00354965005974961,20
213,345.923577577299,24.9952571624977,0.00474283750227045,25
278,388.32242895128,29.9674512018129,0.0325487981871113,30
344,431.606804020279,34.9975451915986,0.0024548084014242,35
410,473.322982091944,39.9970077127581,0.00299228724188083,40
445,503.908033997991,44.9860376043018,0.0139623956982078,45
564,529.275312134956,49.9698496492282,0.0301503507718124,50
683,554.743555704441,54.9797555432351,0.0202444567648783,55
802,580.211799273926,59.989661437242,0.0103385627579513,60
921,605.680042843411,64.999567331249,0.000432668751017218,65
1000,647.230430999122,69.9933539309199,0.00664606908014775,70
1000,667.558376014369,74.9532596859175,0.0467403140824842,75
1000,677.133289010535,79.9445057522408,0.0554942477591567,80
1000,678.343214536013,82.2402569206893,2.75974307931065,85
1000,678.343214536013,82.2402569206893,7.75974307931065,90
1000,678.343214536013,82.2402569206893,12.7597430793107,95
1000,678.343214536013,82.2402569206893,17.7597430793107,100
1000,678.343214536013,82.2402569206893,22.7597430793107,105
1000,678.343214536013,82.2402569206893,27.7597430793107,110
1000,678.343214536013,82.2402569206893,32.7597430793107,115
1000,678.343214536013,82.2402569206893,37.7597430793107,120
1000,678.343214536013,82.2402569206893,42.7597430793107,125
1000,678.343214536013,82.2402569206893,47.7597430793107,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
83,190.511989211533,9.96190476190478,0.038095238095222,10
148,253.148842565337,14.9737281237281,0.0262718762718599,15
164,302.160984809211,19.9657134456769,0.0342865543231099,20
188,339.380727594328,24.9663601487361,0.0336398512638709,25
254,382.665102663326,29.9964541385218,0.00354586147818381,30
320,425.177007458312,34.9846543782859,0.0153456217140899,35
385,467.911611253039,39.9647483680716,0.0352516319284035,40
434,502.66386095774,44.9997770544223,0.000222945577725397,45
525,528.330735343838,49.9657091437459,0.03429085625406,50
644,553.798978913323,54.9756150377529,0.0243849622471259,55
763,579.267222482808,59.9855209317598,0.014479068240199,60
882,604.735466052294,64.9954268257667,0.00457317423327197,65
998,630.320373219019,69.9891202198169,0.0108797801831457,70
1000,668.152698024217,74.9863350267177,0.0136649732823173,75
1000,686.944504053117,79.9674030432284,0.0325969567715845,80
1000,693.077054864917,84.3303984686838,0.669601531316161,85
1000,693.077054864917,84.3303984686838,5.66960153131616,90
1000,693.077054864917,84.3303984686838,10.6696015313162,95
1000,693.077054864917,84.3303984686838,15.6696015313162,100
1000,693.077054864917,84.3303984686838,20.6696015313162,105
1000,693.077054864917,84.3303984686838,25.6696015313162,110
1000,693.077054864917,84.3303984686838,30.6696015313162,115
1000,693.077054864917,84.3303984686838,35.6696015313162,120
1000,693.077054864917,84.3303984686838,40.6696015313162,125
1000,693.077054864917,84.3303984686838,45.6696015313162,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
57,201.389799534987,9.96859903381645,0.0314009661835488,10
135,260.903142794141,14.994887117534,0.00511288246604558,15
156,309.251135165857,19.9888292374985,0.0111707625015427,20
175,354.722158881717,24.986602460132,0.0133975398680484,25
241,397.234063676703,29.974802699896,0.0251973001039509,30
307,440.081720892434,34.9709028901307,0.0290971098693262,35
373,483.030343540687,39.9930969294458,0.00690307055416639,40
433,521.609883920833,44.9959545470646,0.00404545293544345,45
498,548.100106187409,49.9744453540973,0.0255546459027443,50
617,573.568349756894,54.9843512481042,0.0156487518958173,55
736,599.036593326379,59.9942571421111,0.00574285788888318,60
854,624.290818042339,64.9620629865886,0.0379370134114225,65
973,649.759061611824,69.9719688805955,0.0280311194045026,70
998,685.719864961004,74.9840833532322,0.0159166467677778,75
1000,703.460381117784,79.9749509953806,0.0250490046194045,80
1000,708.26265089061,83.5813629303886,1.41863706961144,85
1000,708.26265089061,83.5813629303886,6.41863706961144,90
1000,708.26265089061,83.5813629303886,11.4186370696114,95
1000,708.26265089061,83.5813629303886,16.4186370696114,100
1000,708.26265089061,83.5813629303886,21.4186370696114,105
1000,708.26265089061,83.5813629303886,26.4186370696114,110
1000,708.26265089061,83.5813629303886,31.4186370696114,115
1000,708.26265089061,83.5813629303886,36.4186370696114,120
1000,708.26265089061,83.5813629303886,41.4186370696114,125
1000,708.26265089061,83.5813629303886,46.4186370696114,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
64,191.516980873575,9.99596874069458,0.00403125930542281,10
135,250.08063301855,14.9922650369909,0.00773496300912768,15
148,296.758865204097,19.9868430225357,0.0131569774643374,20
180,341.774060818237,24.9996572629781,0.000342737021885142,25
245,384.172912192218,29.9718513022933,0.0281486977067296,30
311,427.020569407949,34.9679514925279,0.0320485074721049,35
377,469.412183349878,39.9980291288199,0.00197087118013428,40
424,501.098018129606,44.9851749549095,0.0148250450905252,45
543,526.46529626657,49.9689869998359,0.0310130001641227,50
662,551.933539836055,54.9788928938428,0.0211071061571957,55
781,577.401783405541,59.9887987878497,0.0112012121502616,60
900,602.870026975026,64.9987046818567,0.00129531814333461,65
999,639.696662286422,69.9902157508271,0.00978424917290965,70
1000,662.977441416692,74.9289169094381,0.0710830905618565,75
1000,675.11597227694,79.954530239447,0.0454697605530185,80
1000,676.368022441922,82.0499483243679,2.95005167563211,85
1000,676.368022441922,82.0499483243679,7.95005167563211,90
1000,676.368022441922,82.0499483243679,12.9500516756321,95
1000,676.368022441922,82.0499483243679,17.9500516756321,100
1000,676.368022441922,82.0499483243679,22.9500516756321,105
1000,676.368022441922,82.0499483243679,27.9500516756321,110
1000,676.368022441922,82.0499483243679,32.9500516756321,115
1000,676.368022441922,82.0499483243679,37.9500516756321,120
1000,676.368022441922,82.0499483243679,42.9500516756321,125
1000,676.368022441922,82.0499483243679,47.9500516756321,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
62,219.083570592906,9.9921805648274,0.00781943517259975,10
84,277.232013588808,14.979445594663,0.0205544053369877,15
157,330.95328548383,19.9887435781105,0.0112564218895272,20
164,377.080116078382,24.9982655774365,0.00173442256351564,25
214,421.656506730484,29.9622089614717,0.0377910385282583,30
280,464.26937695799,34.9765030503164,0.0234969496836328,35
346,507.117034173722,39.972603240551,0.0273967594490045,40
411,548.976338572797,44.9650857398717,0.0349142601283248,45
453,577.426368814198,49.9712336728276,0.0287663271724057,50
568,604.49928963358,54.9588677418583,0.0411322581416655,55
687,629.967533203065,59.9687736358653,0.0312263641347386,60
806,655.43577677255,64.9786795298722,0.0213204701278045,65
925,680.904020342035,69.9885854238791,0.0114145761208704,70
1000,722.856198341604,74.9946193819199,0.00538061808012458,75
998,741.977830103761,79.9958082540464,0.0041917459536478,80
1000,756.763727149863,84.9268781611187,0.0731218388813062,85
1000,757.99433978611,87.144090832872,2.85590916712802,90
1000,757.99433978611,87.144090832872,7.85590916712802,95
1000,757.99433978611,87.144090832872,12.855909167128,100
1000,757.99433978611,87.144090832872,17.855909167128,105
1000,757.99433978611,87.144090832872,22.855909167128,110
1000,757.99433978611,87.144090832872,27.855909167128,115
1000,757.99433978611,87.144090832872,32.855909167128,120
1000,757.99433978611,87.144090832872,37.855909167128,125
1000,757.99433978611,87.144090832872,42.855909167128,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
90,174.779933967308,9.97207977207979,0.0279202279202142,10
136,228.3251860863,14.9759513989381,0.0240486010619048,15
148,275.813746515533,19.9921278059957,0.00787219400427475,20
214,318.661403731264,24.9882279962303,0.01177200376965,25
279,361.496972958512,29.9944158350966,0.0055841649034285,30
345,404.008877753498,34.9826160748607,0.0173839251393346,35
411,446.856534969229,39.9787162650953,0.0212837349047064,40
481,478.540117514841,44.9969203862209,0.00307961377910004,45
599,503.794342230801,49.9647262306984,0.0352737693016394,50
718,529.262585800287,54.9746321247053,0.0253678752947124,55
837,554.730829369772,59.9845380187122,0.0154619812877783,60
956,580.199072939257,64.9944439127191,0.00555608728085133,65
1000,614.125032620631,69.9532984292702,0.0467015707297662,70
1000,628.956257260771,74.9210591330076,0.0789408669924399,75
1000,630.411526657122,77.3190611797697,2.68093882023027,80
1000,630.411526657122,77.3190611797697,7.68093882023027,85
1000,630.411526657122,77.3190611797697,12.6809388202303,90
1000,630.411526657122,77.3190611797697,17.6809388202303,95
1000,630.411526657122,77.3190611797697,22.6809388202303,100
1000,630.411526657122,77.3190611797697,27.6809388202303,105
1000,630.411526657122,77.3190611797697,32.6809388202303,110
1000,630.411526657122,77.3190611797697,37.6809388202303,115
1000,630.411526657122,77.3190611797697,42.6809388202303,120
1000,630.411526657122,77.3190611797697,47.6809388202303,125
1000,630.411526657122,77.3190611797697,52.6809388202303,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
59,217.324904680178,9.98405797101452,0.0159420289854797,10
85,286.023602044736,14.9912618782184,0.00873812178156541,15
155,342.640703457446,19.9921165790731,0.00788342092686634,20
164,394.192401669092,24.9933203774131,0.00667962258690835,25
175,441.167140117154,29.9864728321934,0.0135271678065507,30
242,484.12785075389,34.998579222877,0.00142077712298772,35
307,526.526702127871,39.9707732621922,0.0292267378078321,40
373,569.374359343602,44.9668734524268,0.0331265475732039,45
433,607.538574630671,49.9629573477145,0.0370426522854643,50
525,633.520433302815,54.9970833356482,0.00291666435180105,55
643,658.774658018775,59.9648891801257,0.0351108198743404,60
762,684.24290158826,64.9747950741326,0.0252049258674134,65
881,709.711145157745,69.9847009681395,0.0152990318604793,70
999,735.402087726971,74.986500612168,0.0134993878319563,75
1000,764.381650601352,79.9900351728053,0.00996482719465064,80
1000,781.755065165872,84.9392833017693,0.0607166982307206,85
1000,783.926733204056,88.0376275564227,1.96237244357727,90
1000,783.926733204056,88.0376275564227,6.96237244357727,95
1000,783.926733204056,88.0376275564227,11.9623724435773,100
1000,783.926733204056,88.0376275564227,16.9623724435773,105
1000,783.926733204056,88.0376275564227,21.9623724435773,110
1000,783.926733204056,88.0376275564227,26.9623724435773,115
1000,783.926733204056,88.0376275564227,31.9623724435773,120
1000,783.926733204056,88.0376275564227,36.9623724435773,125
1000,783.926733204056,88.0376275564227,41.9623724435773,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
61,200.974174027508,9.99410054500825,0.00589945499175037,10
101,268.765256935171,14.9834819769603,0.0165180230397404,15
165,319.59886990692,19.976061543151,0.0239384568489598,20
179,366.083835992238,24.9950881732673,0.00491182673268398,25
245,408.830527775449,29.9650945144214,0.0349054855785909,30
311,451.443398002955,34.979388603266,0.0206113967339618,35
377,494.291055218686,39.9754887935007,0.0245112064993336,40
439,533.469988873739,44.9928436421002,0.00715635789975977,45
517,559.727109790543,49.9826151041237,0.0173848958762761,50
636,585.195353360028,54.9925209981307,0.00747900186934203,55
754,610.449578075988,59.9603268426081,0.0396731573918814,60
873,635.917821645473,64.970232736615,0.0297672633849544,65
992,661.386065214958,69.980138630622,0.0198613693780203,70
998,697.038662888454,74.994348533855,0.00565146614495404,75
1000,717.113054097534,79.9362103053578,0.0637896946421819,80
1000,722.390915771022,84.9475302219627,0.0524697780372634,85
1000,722.466152737717,85.112810372384,4.88718962761595,90
1000,722.466152737717,85.112810372384,9.88718962761595,95
1000,722.466152737717,85.112810372384,14.887189627616,100
1000,722.466152737717,85.112810372384,19.887189627616,105
1000,722.466152737717,85.112810372384,24.887189627616,110
1000,722.466152737717,85.112810372384,29.887189627616,115
1000,722.466152737717,85.112810372384,34.887189627616,120
1000,722.466152737717,85.112810372384,39.887189627616,125
1000,722.466152737717,85.112810372384,44.887189627616,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
58,205.061758912276,9.9705190139973,0.0294809860027048,10
111,264.672673249918,14.9740192174975,0.0259807825025007,15
147,314.666677694326,19.9934953582593,0.00650464174072951,20
160,361.650060441278,24.9912956969408,0.00870430305916869,25
221,404.540636266073,29.9630134645797,0.0369865354203291,30
287,447.153506493579,34.9773075534243,0.0226924465757037,35
353,490.001163709311,39.9734077436589,0.0265922563410754,40
416,529.850159491692,44.9988851957306,0.0011148042693776,45
505,555.648072216715,49.967924911847,0.032075088152979,50
624,581.1163157862,54.977830805854,0.0221691941460449,55
743,606.584559355685,59.9877366998609,0.0122633001391179,60
862,632.05280292517,64.9976425938678,0.00235740613219093,65
980,657.307027641131,69.9654484383453,0.0345515616547232,70
996,694.38480140741,74.9743689171194,0.0256310828806363,75
998,715.146425832122,79.9934736629605,0.00652633703950301,80
1000,724.458203771163,84.9295803105292,0.0704196894707962,85
1000,724.796770121293,85.6733409874251,4.32665901257489,90
1000,724.796770121293,85.6733409874251,9.32665901257489,95
1000,724.796770121293,85.6733409874251,14.3266590125749,100
1000,724.796770121293,85.6733409874251,19.3266590125749,105
1000,724.796770121293,85.6733409874251,24.3266590125749,110
1000,724.796770121293,85.6733409874251,29.3266590125749,115
1000,724.796770121293,85.6733409874251,34.3266590125749,120
1000,724.796770121293,85.6733409874251,39.3266590125749,125
1000,724.796770121293,85.6733409874251,44.3266590125749,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
71,223.307487225137,9.99153439153441,0.00846560846559186,10
151,278.386159070172,14.9672019195275,0.0327980804724817,15
160,330.132987783006,19.9962098071276,0.00379019287238691,20
175,375.759983528934,24.9856068076143,0.0143931923857394,25
233,419.020550237322,29.9910484026357,0.00895159736428042,30
298,461.755154032049,34.9711423924214,0.028857607578594,35
364,504.703776680302,39.9933364317366,0.00666356826343417,40
429,544.853200468797,44.9698447817389,0.0301552182611076,45
501,571.205791613043,49.9705128517267,0.0294871482733186,50
620,596.674035182528,54.9804187457336,0.0195812542663845,55
739,622.142278752013,59.9903246397405,0.00967536025945748,60
857,647.396503467973,64.958130484218,0.0418695157819968,65
976,672.864747037458,69.9680363782249,0.0319636217750627,70
1000,709.083435243595,74.9856271800319,0.0143728199681021,75
998,729.021316456414,79.9985928027309,0.00140719726911698,80
1000,738.99210808689,84.9960306656574,0.00396933434255686,85
1000,739.05490028113,85.5212202269916,4.47877977300843,90
1000,739.05490028113,85.5212202269916,9.47877977300843,95
1000,739.05490028113,85.5212202269916,14.4787797730084,100
1000,739.05490028113,85.5212202269916,19.4787797730084,105
1000,739.05490028113,85.5212202269916,24.4787797730084,110
1000,739.05490028113,85.5212202269916,29.4787797730084,115
1000,739.05490028113,85.5212202269916,34.4787797730084,120
1000,739.05490028113,85.5212202269916,39.4787797730084,125
1000,739.05490028113,85.5212202269916,44.4787797730084,130
"users_served","total_utility_lp","total_cost_lp","budget_left","budget_v"
90,217.767099151394,9.999154428323,0.00084557167700261,10
150,270.295900048628,14.9844445596721,0.015555440327919,15
161,317.27063849669,19.9775970144524,0.0224029855475578,20
200,361.860836629689,24.9911574987397,0.00884250126034658,25
266,404.372741424675,29.9793577385037,0.0206422614962527,30
